epoch,CPU,RAM
0.0,0.0,5.4
0.1555778980255127,0.0,5.4
0.31111907958984375,0.0,5.4
0.46674013137817383,0.0,5.4
0.6222419738769531,0.0,5.4
0.777940034866333,0.0,5.4
0.9337179660797119,0.0,5.4
1.0892739295959473,0.0,5.4
1.2448279857635498,0.0,5.4
1.4003159999847412,0.0,5.4
1.5558381080627441,0.0,5.4
1.7113900184631348,0.0,5.4
1.8669419288635254,0.0,5.4
2.0224390029907227,0.0,5.4
2.1778900623321533,0.0,5.4
2.3333840370178223,0.0,5.4
2.488866090774536,0.0,5.4
2.644397020339966,0.0,5.4
2.8001999855041504,0.0,5.4
2.9557840824127197,0.0,5.4
3.111759901046753,20.0,5.4
3.268090009689331,0.0,5.4
3.4253149032592773,0.0,5.4
3.58404803276062,0.0,5.4
3.739748954772949,0.0,5.4
3.8951199054718018,0.0,5.4
4.050760984420776,0.0,5.4
4.207180023193359,0.0,5.4
4.363644123077393,0.0,5.4
4.519500970840454,0.0,5.4
4.675024032592773,0.0,5.4
4.832261085510254,0.0,5.4
4.988533020019531,0.0,5.4
5.144103050231934,0.0,5.4
5.29966402053833,0.0,5.4
5.456272125244141,0.0,5.4
5.612464904785156,0.0,5.4
5.768903970718384,0.0,5.4
5.924823999404907,0.0,5.4
6.081463098526001,0.0,5.4
6.237613916397095,0.0,5.4
6.394454002380371,0.0,5.4
6.550915002822876,0.0,5.4
6.70709490776062,0.0,5.4
6.863641977310181,0.0,5.4
7.019740104675293,0.0,5.4
7.176009893417358,0.0,5.4
7.33222508430481,0.0,5.4
7.488159894943237,0.0,5.4
7.644849061965942,0.0,5.4
7.800939083099365,0.0,5.4
7.95729398727417,0.0,5.4
8.11271595954895,0.0,5.4
8.268759965896606,0.0,5.4
8.424405097961426,0.0,5.4
8.5799560546875,0.0,5.4
8.735703945159912,0.0,5.4
8.891297101974487,0.0,5.4
9.046809911727905,0.0,5.4
9.202481985092163,0.0,5.4
9.35840392112732,0.0,5.4
9.514491081237793,0.0,5.4
9.670484066009521,0.0,5.4
9.826271057128906,0.0,5.4
9.982383012771606,0.0,5.4
10.13863205909729,0.0,5.4
10.295413970947266,0.0,5.4
10.452234983444214,0.0,5.4
10.611690998077393,0.0,5.4
10.7709059715271,0.0,5.4
10.928021907806396,0.0,5.4
11.085140943527222,0.0,5.4
11.24239206314087,0.0,5.4
11.399574041366577,0.0,5.4
11.555182933807373,6.7,5.4
11.71215009689331,0.0,5.4
11.868016004562378,0.0,5.4
12.02406907081604,0.0,5.4
12.180824995040894,0.0,5.4
12.337525129318237,0.0,5.4
12.494996070861816,0.0,5.4
12.65226697921753,0.0,5.4
12.808775901794434,0.0,5.4
12.964035034179688,0.0,5.4
13.118978023529053,0.0,5.4
13.274395942687988,0.0,5.4
13.429301977157593,0.0,5.4
13.585333108901978,0.0,5.4
13.741842031478882,0.0,5.4
13.89826512336731,0.0,5.4
14.054855108261108,0.0,5.4
14.210581064224243,0.0,5.4
14.366146087646484,0.0,5.4
14.522041082382202,0.0,5.4
14.67671799659729,0.0,5.4
14.831659078598022,0.0,5.4
14.986443042755127,0.0,5.4
15.141072034835815,0.0,5.4
15.295614957809448,0.0,5.4
15.45058798789978,0.0,5.4
15.607038021087646,0.0,5.4
15.762573003768921,0.0,5.4
15.91950011253357,0.0,5.4
16.07678508758545,0.0,5.4
16.236534118652344,0.0,5.4
16.393579959869385,0.0,5.4
16.55255889892578,0.0,5.4
16.708043098449707,0.0,5.4
16.863683938980103,0.0,5.4
17.01981806755066,0.0,5.4
17.17556595802307,0.0,5.4
17.33140802383423,0.0,5.4
17.487709045410156,0.0,5.4
17.64386296272278,0.0,5.4
17.800775051116943,0.0,5.4
17.957601070404053,0.0,5.4
18.115216970443726,0.0,5.4
18.272937059402466,0.0,5.4
18.428738117218018,0.0,5.4
18.58435893058777,0.0,5.4
18.740447998046875,0.0,5.4
18.89647912979126,0.0,5.4
19.053553104400635,0.0,5.4
19.20985198020935,0.0,5.4
19.367872953414917,0.0,5.4
19.524590015411377,0.0,5.4
19.68090796470642,0.0,5.4
19.83790397644043,0.0,5.4
19.995903968811035,0.0,5.4
20.15167808532715,0.0,5.4
20.309468030929565,0.0,5.4
20.468441009521484,0.0,5.4
20.625809907913208,0.0,5.4
20.783066034317017,0.0,5.4
20.941035985946655,0.0,5.4
21.09875512123108,0.0,5.4
21.25842595100403,6.7,5.4
21.415910959243774,0.0,5.4
21.57148504257202,6.7,5.4
21.72794508934021,0.0,5.4
21.88755702972412,0.0,5.4
22.04461407661438,0.0,5.4
22.20077109336853,6.7,5.4
22.356981992721558,0.0,5.4
22.514429092407227,0.0,5.4
22.671694040298462,6.7,5.4
22.82835602760315,0.0,5.4
22.9868221282959,0.0,5.4
23.144290924072266,0.0,5.4
23.301851987838745,6.7,5.4
23.459424018859863,0.0,5.4
23.61958909034729,0.0,5.4
23.776581048965454,0.0,5.4
23.933959007263184,0.0,5.4
24.090580940246582,6.7,5.4
24.2464599609375,0.0,5.4
24.402306079864502,0.0,5.4
24.557864904403687,0.0,5.4
24.713392972946167,0.0,5.4
24.869025945663452,0.0,5.4
25.024919986724854,0.0,5.4
25.180479049682617,0.0,5.4
25.336039066314697,0.0,5.4
25.49157404899597,0.0,5.4
25.647073984146118,0.0,5.4
25.80262804031372,0.0,5.4
25.95819401741028,0.0,5.4
26.113687992095947,0.0,5.4
26.269176959991455,0.0,5.4
26.42465090751648,0.0,5.4
26.580188035964966,0.0,5.4
26.735702991485596,0.0,5.4
26.891317129135132,0.0,5.4
27.04710602760315,0.0,5.4
27.20274591445923,0.0,5.4
27.358412981033325,0.0,5.4
27.514245986938477,0.0,5.4
27.669923067092896,0.0,5.4
27.824697971343994,0.0,5.4
27.980217933654785,0.0,5.4
28.136169910430908,0.0,5.4
28.291669130325317,0.0,5.4
28.44725799560547,0.0,5.4
28.603223085403442,0.0,5.4
