epoch,CPU,RAM
0.0,0.0,5.7
0.15520906448364258,0.0,5.7
0.3105959892272949,0.0,5.7
0.4653151035308838,0.0,5.7
0.6210660934448242,0.0,5.7
0.7766649723052979,0.0,5.7
0.9321620464324951,0.0,5.7
1.0875279903411865,0.0,5.7
1.2428700923919678,0.0,5.7
1.3982641696929932,0.0,5.7
1.5536019802093506,0.0,5.7
1.709118127822876,0.0,5.7
1.864588975906372,0.0,5.7
2.0199811458587646,0.0,5.7
2.1753039360046387,0.0,5.7
2.3307440280914307,0.0,5.7
2.486103057861328,0.0,5.7
2.6414120197296143,0.0,5.7
2.796721935272217,0.0,5.7
2.952073097229004,0.0,5.7
3.1076860427856445,26.7,5.7
3.263625144958496,13.3,5.7
3.4191219806671143,0.0,5.7
3.5757200717926025,0.0,5.7
3.7309629917144775,0.0,5.7
3.886245012283325,0.0,5.7
4.041479110717773,0.0,5.7
4.197734117507935,0.0,5.7
4.353464126586914,0.0,5.7
4.509238004684448,0.0,5.7
4.664863109588623,0.0,5.7
4.821783065795898,0.0,5.7
4.978047132492065,0.0,5.7
5.134710073471069,0.0,5.7
5.291037082672119,0.0,5.7
5.447710990905762,0.0,5.7
5.604707956314087,0.0,5.7
5.760898113250732,0.0,5.7
5.916447162628174,0.0,5.7
6.071798086166382,0.0,5.7
6.228150129318237,6.2,5.7
6.383429050445557,0.0,5.7
6.5392420291900635,0.0,5.7
6.695443153381348,0.0,5.7
6.851436138153076,0.0,5.7
7.007333993911743,0.0,5.7
7.1629180908203125,0.0,5.7
7.318799018859863,0.0,5.7
7.474658012390137,0.0,5.7
7.630566120147705,0.0,5.7
7.786409139633179,0.0,5.7
7.942036151885986,0.0,5.7
8.097905158996582,0.0,5.7
8.25398302078247,0.0,5.7
8.409707069396973,0.0,5.7
8.565665006637573,0.0,5.7
8.721238136291504,0.0,5.7
8.877063035964966,0.0,5.7
9.032652139663696,0.0,5.7
9.189346075057983,0.0,5.7
9.345805168151855,0.0,5.7
9.501660108566284,0.0,5.7
9.657549142837524,0.0,5.7
9.81332802772522,0.0,5.7
9.969099998474121,0.0,5.7
10.12515902519226,0.0,5.7
10.280966997146606,0.0,5.7
10.436805009841919,0.0,5.7
10.592167139053345,0.0,5.7
10.747648000717163,0.0,5.7
10.903248071670532,0.0,5.7
11.058586120605469,0.0,5.7
11.213889122009277,0.0,5.7
11.369187116622925,0.0,5.7
11.524501085281372,0.0,5.7
11.679960012435913,0.0,5.7
11.835356950759888,0.0,5.7
11.990913152694702,0.0,5.7
12.146512985229492,0.0,5.7
12.302109956741333,0.0,5.7
12.457641124725342,0.0,5.7
12.613154172897339,0.0,5.7
12.76853609085083,0.0,5.7
12.923915147781372,0.0,5.7
13.07942795753479,0.0,5.7
13.234847068786621,0.0,5.7
13.390222072601318,0.0,5.7
13.545554161071777,0.0,5.7
13.700999975204468,0.0,5.7
13.856367111206055,0.0,5.7
14.011661052703857,0.0,5.7
14.166949033737183,0.0,5.7
14.322350978851318,0.0,5.7
14.477679014205933,0.0,5.7
14.63300609588623,0.0,5.7
14.78846001625061,0.0,5.7
14.943856954574585,0.0,5.7
15.099203109741211,0.0,5.7
15.254493951797485,0.0,5.7
15.409847021102905,0.0,5.7
15.565124034881592,0.0,5.7
15.720527172088623,0.0,5.7
15.876002073287964,0.0,5.7
16.031326055526733,0.0,5.7
16.186625003814697,0.0,5.7
16.342013120651245,0.0,5.7
16.49739694595337,0.0,5.7
16.652701139450073,0.0,5.7
16.80808997154236,0.0,5.7
16.963546991348267,0.0,5.7
17.119002103805542,0.0,5.7
17.27452516555786,0.0,5.7
17.430045127868652,0.0,5.7
17.585817098617554,0.0,5.7
17.741688013076782,0.0,5.7
17.896888971328735,0.0,5.7
18.052299976348877,0.0,5.7
18.207637071609497,0.0,5.7
18.363080978393555,0.0,5.7
18.518871068954468,0.0,5.7
18.67440700531006,0.0,5.7
18.82996702194214,0.0,5.7
18.985347032546997,0.0,5.7
19.14072299003601,0.0,5.7
19.29627299308777,0.0,5.7
19.451889038085938,0.0,5.7
19.60743999481201,0.0,5.7
19.762895107269287,0.0,5.7
19.918190956115723,0.0,5.7
20.073430061340332,0.0,5.7
20.22869300842285,0.0,5.7
20.38395094871521,0.0,5.7
20.539255142211914,0.0,5.7
20.694512128829956,0.0,5.7
20.849878072738647,0.0,5.7
21.00522804260254,0.0,5.7
21.160510063171387,0.0,5.7
21.315850019454956,0.0,5.7
21.471195936203003,0.0,5.7
21.626497983932495,0.0,5.7
21.781864166259766,0.0,5.7
21.93722701072693,0.0,5.7
22.092725038528442,0.0,5.7
22.248053073883057,0.0,5.7
22.403390169143677,0.0,5.7
22.558648109436035,0.0,5.7
22.714184999465942,0.0,5.7
22.869621992111206,0.0,5.7
23.02504301071167,0.0,5.7
23.180411100387573,0.0,5.7
23.335921049118042,0.0,5.7
23.491300106048584,0.0,5.7
23.646722078323364,0.0,5.7
23.802085161209106,0.0,5.7
23.957524061203003,0.0,5.7
24.112914085388184,0.0,5.7
24.268239974975586,0.0,5.7
24.423493146896362,0.0,5.7
24.57883095741272,0.0,5.7
24.734110116958618,0.0,5.7
24.8894259929657,0.0,5.7
25.044687032699585,0.0,5.7
25.199937105178833,0.0,5.7
25.355190992355347,0.0,5.7
25.51061201095581,0.0,5.7
25.665946006774902,0.0,5.7
25.821279048919678,0.0,5.7
25.976616144180298,0.0,5.7
26.13190197944641,0.0,5.7
26.287142992019653,0.0,5.7
26.442564964294434,0.0,5.7
26.597859144210815,0.0,5.7
26.753178119659424,0.0,5.7
26.908522129058838,0.0,5.7
27.06384301185608,0.0,5.7
27.2191801071167,0.0,5.7
27.3746440410614,0.0,5.7
27.530034065246582,0.0,5.7
27.685657024383545,0.0,5.7
27.84103512763977,0.0,5.7
27.996336936950684,0.0,5.7
28.15158200263977,0.0,5.7
28.30688500404358,0.0,5.7
28.4622061252594,0.0,5.7
28.617550134658813,0.0,5.7
28.772930145263672,0.0,5.7
28.928410053253174,0.0,5.7
29.08387303352356,0.0,5.7
29.23923397064209,0.0,5.7
29.394520044326782,0.0,5.7
29.549750089645386,0.0,5.7
29.705085039138794,0.0,5.7
29.86048698425293,0.0,5.7
30.015908002853394,0.0,5.7
30.17124104499817,0.0,5.7
30.326529026031494,0.0,5.7
30.481802940368652,0.0,5.7
30.637094020843506,0.0,5.7
30.792367935180664,0.0,5.7
30.947839975357056,0.0,5.7
31.103310108184814,0.0,5.7
31.258662939071655,0.0,5.7
31.41402316093445,0.0,5.7
31.569488048553467,0.0,5.7
31.724915981292725,0.0,5.7
31.88037610054016,0.0,5.7
32.0357620716095,0.0,5.7
32.19110894203186,0.0,5.7
32.34607696533203,0.0,5.7
32.501477003097534,0.0,5.7
32.6569139957428,0.0,5.7
32.81235313415527,0.0,5.7
32.96767616271973,0.0,5.7
33.12296414375305,6.7,5.7
33.27828001976013,0.0,5.7
33.43356704711914,0.0,5.7
33.588863134384155,0.0,5.7
33.744128942489624,0.0,5.7
33.899516105651855,0.0,5.7
34.054826974868774,0.0,5.7
34.21014404296875,0.0,5.7
34.36545705795288,0.0,5.7
34.520750999450684,0.0,5.7
34.67614507675171,0.0,5.7
34.83144807815552,0.0,5.7
34.986830949783325,0.0,5.7
35.142261028289795,0.0,5.7
35.297614097595215,0.0,5.7
