epoch,CPU,RAM
0.0,0.0,4.2
0.15549397468566895,0.0,4.2
0.3110179901123047,0.0,4.2
0.4664740562438965,0.0,4.2
0.6218950748443604,0.0,4.2
0.77736496925354,0.0,4.2
0.9328560829162598,0.0,4.2
1.0886600017547607,0.0,4.2
1.2441651821136475,0.0,4.2
1.3996031284332275,0.0,4.2
1.5550501346588135,0.0,4.2
1.710571050643921,0.0,4.2
1.8663921356201172,0.0,4.2
2.0222980976104736,0.0,4.2
2.178122043609619,0.0,4.2
2.3339130878448486,0.0,4.2
2.4893910884857178,0.0,4.2
2.645117998123169,0.0,4.2
2.8006391525268555,0.0,4.2
2.9564051628112793,0.0,4.2
3.1122961044311523,0.0,4.2
3.269001007080078,20.0,4.2
3.425595998764038,0.0,4.2
3.5824880599975586,0.0,4.2
3.738063097000122,0.0,4.2
3.893399953842163,0.0,4.2
4.048777103424072,0.0,4.2
4.204326152801514,0.0,4.2
4.361446142196655,0.0,4.2
4.517094135284424,0.0,4.2
4.67254114151001,6.7,4.2
4.828351974487305,0.0,4.2
4.986162185668945,0.0,4.2
5.142719030380249,0.0,4.2
5.299808979034424,0.0,4.2
5.456456184387207,0.0,4.2
5.6135900020599365,0.0,4.2
5.770029067993164,0.0,4.2
5.925623178482056,0.0,4.2
6.081194162368774,0.0,4.2
6.237879037857056,0.0,4.2
6.394153118133545,0.0,4.2
6.550547122955322,0.0,4.2
6.7069549560546875,0.0,4.2
6.862735986709595,0.0,4.2
7.01884913444519,0.0,4.2
7.174628019332886,0.0,4.2
7.330549001693726,0.0,4.2
7.48679518699646,0.0,4.2
7.642621994018555,0.0,4.2
7.798856973648071,0.0,4.2
7.955065965652466,0.0,4.2
8.111382961273193,0.0,4.2
8.267369985580444,0.0,4.2
8.42297101020813,0.0,4.2
8.578518152236938,0.0,4.2
8.733989000320435,0.0,4.2
8.88969898223877,0.0,4.2
9.045434951782227,0.0,4.2
9.200984954833984,0.0,4.2
9.356779098510742,0.0,4.2
9.512259006500244,0.0,4.2
9.667694091796875,0.0,4.2
9.823132991790771,0.0,4.2
9.978799104690552,0.0,4.2
10.134546995162964,0.0,4.2
10.29004716873169,0.0,4.2
10.445655107498169,0.0,4.2
10.602712154388428,0.0,4.2
10.759822130203247,0.0,4.2
