epoch,CPU,RAM
0.0,0.0,5.2
0.1557149887084961,0.0,5.2
0.3111588954925537,0.0,5.2
0.4668440818786621,0.0,5.2
0.6224260330200195,0.0,5.2
0.7778830528259277,0.0,5.2
0.9332280158996582,0.0,5.2
1.0886728763580322,0.0,5.2
1.2442350387573242,0.0,5.2
1.3996729850769043,0.0,5.2
1.5551378726959229,0.0,5.2
1.710745096206665,0.0,5.2
1.8662910461425781,0.0,5.2
2.0218138694763184,0.0,5.2
2.1771700382232666,0.0,5.2
2.33251690864563,0.0,5.2
2.487894058227539,0.0,5.2
2.643225908279419,0.0,5.2
2.798633098602295,0.0,5.2
2.9540019035339355,0.0,5.2
3.1093080043792725,0.0,5.2
3.264802932739258,0.0,5.2
3.420257091522217,13.3,5.2
3.5756900310516357,6.7,5.2
3.732369899749756,0.0,5.2
3.8913040161132812,0.0,5.2
4.046657085418701,0.0,5.2
4.201894044876099,0.0,5.2
4.357424020767212,0.0,5.2
4.513896942138672,6.7,5.2
4.6700639724731445,0.0,5.2
4.825409889221191,0.0,5.2
4.980756998062134,0.0,5.2
5.136075019836426,0.0,5.2
5.2932209968566895,0.0,5.2
5.449527025222778,0.0,5.2
5.6068198680877686,0.0,5.2
5.762995958328247,0.0,5.2
5.919903039932251,0.0,5.2
6.076070070266724,0.0,5.2
6.23137092590332,0.0,5.2
6.387019872665405,0.0,5.2
6.543574094772339,0.0,5.2
6.699676990509033,0.0,5.2
6.855604887008667,0.0,5.2
7.011575937271118,0.0,5.2
7.167475938796997,0.0,5.2
7.323349952697754,0.0,5.2
7.479243993759155,0.0,5.2
7.6353230476379395,0.0,5.2
7.791280031204224,0.0,5.2
7.946960926055908,0.0,5.2
8.10268497467041,0.0,5.2
8.25838303565979,0.0,5.2
8.41410207748413,0.0,5.2
8.569429874420166,0.0,5.2
8.725506067276001,0.0,5.2
8.881217956542969,0.0,5.2
9.03702688217163,0.0,5.2
9.192831993103027,0.0,5.2
9.34874701499939,0.0,5.2
9.504493951797485,0.0,5.2
9.659602880477905,0.0,5.2
9.815433025360107,0.0,5.2
9.971226930618286,0.0,5.2
10.127173900604248,0.0,5.2
10.283037900924683,0.0,5.2
10.438848972320557,0.0,5.2
10.594632863998413,0.0,5.2
10.75053095817566,0.0,5.2
10.905943870544434,0.0,5.2
11.061285018920898,0.0,5.2
11.216846942901611,0.0,5.2
11.372473001480103,0.0,5.2
11.528059959411621,0.0,5.2
11.683650970458984,0.0,5.2
11.839195966720581,0.0,5.2
11.99470591545105,0.0,5.2
12.150122880935669,0.0,5.2
12.30551290512085,0.0,5.2
12.460948944091797,0.0,5.2
12.616349935531616,0.0,5.2
12.771750926971436,0.0,5.2
12.927118062973022,0.0,5.2
13.082588911056519,0.0,5.2
13.238118886947632,0.0,5.2
13.393662929534912,0.0,5.2
13.54911208152771,0.0,5.2
13.704587936401367,0.0,5.2
13.860229969024658,0.0,5.2
